GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
COUNTRIES,ABW,Aruba,2024,DIPHCV5,"Diphtheria-containing vaccine, 5th dose (2nd booster)",OFFICIAL,Official coverage,,,85.75
COUNTRIES,ABW,Aruba,2024,DIPHCV6,"Diphtheria-containing vaccine, 6th dose (3rd booster)",ADMIN,Administrative coverage,1423.0,1154.0,81.1
COUNTRIES,ABW,Aruba,2024,DIPHCV6,"Diphtheria-containing vaccine, 6th dose (3rd booster)",OFFICIAL,Official coverage,,,81.1
COUNTRIES,ABW,Aruba,2024,DTPCV1,"DTP-containing vaccine, 1st dose",ADMIN,Administrative coverage,893.0,866.0,96.98
COUNTRIES,ABW,Aruba,2024,DTPCV1,"DTP-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,96.98
COUNTRIES,ABW,Aruba,2024,DTPCV3,"DTP-containing vaccine, 3rd dose",ADMIN,Administrative coverage,893.0,852.0,95.41
COUNTRIES,ABW,Aruba,2024,DTPCV3,"DTP-containing vaccine, 3rd dose",OFFICIAL,Official coverage,,,95.41
COUNTRIES,ABW,Aruba,2024,HEPB3,"HepB, 3rd dose",ADMIN,Administrative coverage,893.0,843.0,94.4
COUNTRIES,ABW,Aruba,2024,HEPB3,"HepB, 3rd dose",OFFICIAL,Official coverage,,,94.4
COUNTRIES,ABW,Aruba,2024,HIB3,"Hib, 3rd dose",ADMIN,Administrative coverage,893.0,852.0,95.41
COUNTRIES,ABW,Aruba,2024,HIB3,"Hib, 3rd dose",OFFICIAL,Official coverage,,,95.41
COUNTRIES,ABW,Aruba,2024,HPV_FEM,"HPV Female, final dose",ADMIN,Administrative coverage,728.0,485.0,66.62
COUNTRIES,ABW,Aruba,2024,HPV_FEM,"HPV Female, final dose",OFFICIAL,Official coverage,,,66.62
COUNTRIES,ABW,Aruba,2024,HPV_FEM1,"HPV Female, 1st dose",ADMIN,Administrative coverage,728.0,540.0,74.18
COUNTRIES,ABW,Aruba,2024,HPV_FEM1,"HPV Female, 1st dose",OFFICIAL,Official coverage,,,74.18
COUNTRIES,ABW,Aruba,2024,IPV1,"Inactivated polio-containing vaccine, 1st dose",ADMIN,Administrative coverage,893.0,866.0,96.98
COUNTRIES,ABW,Aruba,2024,IPV1,"Inactivated polio-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,96.98
COUNTRIES,ABW,Aruba,2024,IPV2,"Inactivated polio-containing vaccine, 2nd dose",ADMIN,Administrative coverage,893.0,863.0,96.64
COUNTRIES,ABW,Aruba,2024,IPV2,"Inactivated polio-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,96.64
COUNTRIES,ABW,Aruba,2024,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,948.0,894.0,94.3
COUNTRIES,ABW,Aruba,2024,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,94.3
COUNTRIES,ABW,Aruba,2024,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,1235.0,1040.0,84.21
COUNTRIES,ABW,Aruba,2024,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,84.21
COUNTRIES,ABW,Aruba,2024,PCV1,"Pneumococcal conjugate vaccine, 1st dose",ADMIN,Administrative coverage,893.0,866.0,96.98
COUNTRIES,ABW,Aruba,2024,PCV1,"Pneumococcal conjugate vaccine, 1st dose",OFFICIAL,Official coverage,,,96.98
COUNTRIES,ABW,Aruba,2024,PCV2,"Pneumococcal conjugate vaccine, 2nd dose",ADMIN,Administrative coverage,893.0,859.0,96.19
COUNTRIES,ABW,Aruba,2024,PCV2,"Pneumococcal conjugate vaccine, 2nd dose",OFFICIAL,Official coverage,,,96.19
COUNTRIES,ABW,Aruba,2024,PCV3,"Pneumococcal conjugate vaccine, final dose",ADMIN,Administrative coverage,948.0,888.0,93.67
COUNTRIES,ABW,Aruba,2024,PERCV4,"Pertussis-containing vaccine, 4th dose (1st booster)",ADMIN,Administrative coverage,948.0,879.0,92.72
COUNTRIES,ABW,Aruba,2024,PERCV4,"Pertussis-containing vaccine, 4th dose (1st booster)",OFFICIAL,Official coverage,,,92.72
COUNTRIES,ABW,Aruba,2024,POL3,"Polio, 3rd dose",ADMIN,Administrative coverage,893.0,852.0,95.41
COUNTRIES,ABW,Aruba,2024,POL3,"Polio, 3rd dose",OFFICIAL,Official coverage,,,95.41
COUNTRIES,ABW,Aruba,2024,RCV1,"Rubella-containing vaccine, 1st dose",ADMIN,Administrative coverage,948.0,894.0,94.3
COUNTRIES,ABW,Aruba,2024,RCV1,"Rubella-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,94.3
COUNTRIES,ABW,Aruba,2024,TTCV4,"Tetanus-containing vaccine, 4th dose (1st booster)",ADMIN,Administrative coverage,948.0,879.0,92.72
COUNTRIES,ABW,Aruba,2024,TTCV4,"Tetanus-containing vaccine, 4th dose (1st booster)",OFFICIAL,Official coverage,,,92.72
COUNTRIES,ABW,Aruba,2024,TTCV5,"Tetanus-containing vaccine, 5th dose (2nd booster)",ADMIN,Administrative coverage,1235.0,1059.0,85.75
COUNTRIES,ABW,Aruba,2024,TTCV5,"Tetanus-containing vaccine, 5th dose (2nd booster)",OFFICIAL,Official coverage,,,85.75
COUNTRIES,ABW,Aruba,2024,TTCV6,"Tetanus-containing vaccine, 6th dose (3rd booster)",ADMIN,Administrative coverage,1423.0,1154.0,81.1
COUNTRIES,ABW,Aruba,2024,TTCV6,"Tetanus-containing vaccine, 6th dose (3rd booster)",OFFICIAL,Official coverage,,,81.1
WHO_REGIONS,EUR,European Region,1980,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,10828978.0,2222889.0,21.0
WHO_REGIONS,EUR,European Region,1980,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13109427.0,9229131.0,70.0
WHO_REGIONS,EUR,European Region,1980,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13109427.0,8310435.0,63.0
WHO_REGIONS,EUR,European Region,1980,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13109427.0,7246597.0,55.0
WHO_REGIONS,EUR,European Region,1980,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13109427.0,9571746.0,73.0
WHO_REGIONS,EUR,European Region,1980,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13109427.0,559809.0,4.0
WHO_REGIONS,EUR,European Region,1981,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13052652.0,10138841.0,78.0
WHO_REGIONS,EUR,European Region,1981,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13052652.0,670384.0,5.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38243648.0,4582562.0,12.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35263519.0,7638605.0,22.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35263519.0,2425005.0,7.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35263519.0,106972.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,38243648.0,6005850.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35263519.0,1055677.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35263519.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38739382.0,5532904.0,14.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35791035.0,9393371.0,26.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35791035.0,2636657.0,7.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35791035.0,134409.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,38739382.0,7946638.0,21.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35791035.0,1300166.0,4.0
WHO_REGIONS,SEAR,South-East Asia Region,1981,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35791035.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,39166947.0,6077634.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36254362.0,11481181.0,32.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36254362.0,4154161.0,11.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36254362.0,164555.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,39166947.0,10912834.0,28.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36254362.0,2895919.0,8.0
WHO_REGIONS,SEAR,South-East Asia Region,1982,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36254362.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,39551891.0,6616862.0,17.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36679282.0,12765604.0,35.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36679282.0,5001686.0,14.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36679282.0,513664.0,1.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,39551891.0,12207208.0,31.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36679282.0,3685162.0,10.0
WHO_REGIONS,SEAR,South-East Asia Region,1983,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36679282.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40009415.0,6924770.0,17.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37170630.0,14294599.0,38.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37170630.0,6040840.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37170630.0,1004136.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40009415.0,13861109.0,35.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37170630.0,4431341.0,12.0
WHO_REGIONS,SEAR,South-East Asia Region,1984,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37170630.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40089241.0,7796714.0,19.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,15860170.0,43.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,7397463.0,20.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,2223931.0,6.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40089241.0,15978479.0,40.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,5543942.0,15.0
WHO_REGIONS,SEAR,South-East Asia Region,1985,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37306658.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40398788.0,8036614.0,20.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,17914976.0,48.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,9126950.0,24.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,5858145.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40398788.0,18221162.0,45.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,7855772.0,21.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37660679.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40352580.0,12878494.0,32.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,21319380.0,57.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,12333872.0,33.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,9953129.0,26.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40352580.0,21492054.0,53.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,11220193.0,30.0
WHO_REGIONS,SEAR,South-East Asia Region,1987,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37683186.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40498882.0,13671576.0,34.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,24656371.0,65.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,15591724.0,41.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,13035207.0,34.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40498882.0,24043973.0,59.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,14576355.0,38.0
WHO_REGIONS,SEAR,South-East Asia Region,1988,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37885979.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40637481.0,16619913.0,41.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,28791118.0,76.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,19967364.0,52.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,17742647.0,47.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40637481.0,25130202.0,62.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,21101753.0,55.0
WHO_REGIONS,SEAR,South-East Asia Region,1989,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38082406.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40564853.0,28880721.0,71.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,33269389.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,26569197.0,70.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,22389874.0,59.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40564853.0,30986746.0,76.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,25511903.0,67.0
WHO_REGIONS,SEAR,South-East Asia Region,1990,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38079355.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40670932.0,27625427.0,68.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,31387326.0,82.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,23264423.0,61.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,19244237.0,50.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40670932.0,31838470.0,78.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,23526865.0,62.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38233035.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40630858.0,28645109.0,71.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,31131475.0,81.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,22818468.0,60.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,1428990.0,4.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,21574453.0,56.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,40630858.0,32103581.0,79.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,22919821.0,60.0
WHO_REGIONS,SEAR,South-East Asia Region,1992,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38272066.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1993,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,40639059.0,30056475.0,74.0
WHO_REGIONS,SEAR,South-East Asia Region,1993,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,38344183.0,31869506.0,83.0
